Unnamed: 0,id,y,year,stage,match,gameday,time,home,away,stadium,tv,home_score,away_score,weather,temperature,humidity,Discomfort,discom,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,home_rank,away_rank,forme,roofcover,mobilization,home_lat,home_long,away_lat,away_long,distance_km,timezone,MONTH,WEEK,tv_num,WEATHER,match_num,week_timezone,month_timezone,train,roofcover_1,capa_bining,distance_km2,rep_count,阿部　勇樹,遠藤　保仁,柿谷　曜一朗,駒野　友一,権田　修一,原口　元気,今野　泰幸,佐藤　寿人,山口　蛍,柴崎　岳,森重　真人,森脇　良太,水本　裕貴,西川　周作,青山　敏弘,前田　遼一,大久保　嘉人,大迫　勇也,谷口　博之,中村　憲剛,南野　拓実,柏木　陽介,豊田　陽平,槙野　智章,林　卓人,齋藤　学,髙萩　洋次郎,rep_away,rep_home,referee_rate,referee_rank,season_ticket,season_ticket_rate
427,14421,7002,2012,Ｊ２,第１２節第１日,05/03(木・祝),13:04,モンテディオ山形,愛媛ＦＣ,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光,2,2,雨,17.3,79%,63,3,榎本　一慶,モンテディオ山形,清水　健太,小林　亮,西河　翔吾,石井　秀典,石川　竜也,秋葉　勝,宮阪　政樹,宮沢　克行,山﨑　雅人,萬代　宏樹,中島　裕希,愛媛ＦＣ,秋元　陽太,関根　永悟,園田　拓也,浦田　延尚,内田　健太,トミッチ,田森　大己,赤井　秀一,東　浩史,前野　貴徳,有田　光希,山形県天童市山王1-1,21292,1.0,9.0,陸上,0.0,0.32886,38.337364,140.374318,33.768536,132.794947,850.0110223,<function timezone at 0x000001CC36D28280>,5,木,3,雨,12,木noon,5noon,1,,"(20000, 30000]","(500, 1000]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3714.37119,0.505
428,14422,6403,2012,Ｊ２,第１２節第１日,05/03(木・祝),13:04,京都サンガF.C.,栃木ＳＣ,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）,1,0,曇時々晴,22.5,64%,70,3,吉田　哲朗,京都サンガF.C.,水谷　雄一,安藤　淳,秋本　倫孝,バヤリッツァ,福村　貴幸,工藤　浩平,倉貫　一毅,中山　博貴,駒井　善成,サヌ,久保　裕也,栃木ＳＣ,武田　博行,山形　辰徳,宇佐美　宏和,チャ　ヨンファン,ユ　デヒョン,杉本　真,パウリーニョ,小野寺　達也,菊岡　拓朗,サビア,棗　佑喜,京都府京都市右京区西京極新明町29,20588,6.0,12.0,陸上,0.0,0.31101,34.993338,135.715575,36.555582,139.98623,423.2161692,<function timezone at 0x000001CC36D28280>,5,木,4,曇,12,木noon,5noon,1,,"(20000, 30000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,3,3229.190857,0.444
429,14423,7637,2012,Ｊ２,第１２節第１日,05/03(木・祝),13:03,アビスパ福岡,大分トリニータ,レベルファイブスタジアム,スカパー／ｅ２／スカパー光,1,1,曇,18.4,78%,64,3,松尾　一,アビスパ福岡,神山　竜一,和田　拓三,畑本　時央,古賀　正紘,尾亦　弘友希,末吉　隼也,鈴木　惇,城後　寿,成岡　翔,坂田　大輔,西田　剛,大分トリニータ,清水　圭介,イ　ドンミョン,阪田　章裕,安川　有,三平　和司,為田　大貴,村井　慎二,石神　直哉,森島　康仁,小手川　宏基,高松　大樹,福岡県福岡市博多区東平尾公園2-1-1,22563,12.0,5.0,専用,71.3,0.33847,33.586139,130.460089,33.200786,131.6575,119.3189201,<function timezone at 0x000001CC36D28280>,5,木,3,曇,12,木noon,5noon,1,"(5, 73]","(20000, 30000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434210526,1,2513.764286,0.45
430,14424,5775,2012,Ｊ２,第１２節第１日,05/03(木・祝),13:04,ロアッソ熊本,東京ヴェルディ,うまかな・よかなスタジアム,スカパー／ｅ２／スカパー光／ＮＨＫ熊本,0,2,晴,23.5,61%,71,3,岡　宏道,ロアッソ熊本,南　雄太,筑城　和人,吉井　孝輔,廣井　友信,市村　篤司,藏川　洋平,養父　雄仁,片山　奨典,五領　淳樹,齊藤　和樹,崔　根植,東京ヴェルディ,柴崎　貴広,森　勇介,土屋　征夫,深津　康太,中谷　勇介,西　紀寛,梶川　諒太,和田　拓也,飯尾　一慶,杉本　健勇,阿部　拓馬,熊本県熊本市東区平山町2776,32000,16.0,6.0,陸上,55.9,0.18047,32.837386,130.79946,35.663902,139.525096,862.3194853,<function timezone at 0x000001CC36D28280>,5,木,4,晴,12,木noon,5noon,1,"(5, 73]","(30000, 40000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223684211,3,3073.9,0.525
431,14425,3260,2012,Ｊ２,第１２節第１日,05/03(木・祝),16:04,ザスパ草津,ジェフユナイテッド千葉,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光,0,2,曇,18.3,91%,65,3,小川　直仁,ザスパ草津,北　一真,杉本　裕之,有薗　真吾,小柳　達司,永田　拓也,小林　竜樹,松下　裕樹,櫻田　和樹,熊林　親吾,リンコン,土井　良太,ジェフユナイテッド千葉,岡本　昌弘,武田　英二郎,竹内　彬,山口　智,大岩　一貴,伊藤　大介,兵働　昭弘,マーク　ミリガン,荒田　智之,藤田　祥史,深井　正樹,群馬県前橋市敷島町66,15135,15.0,9.0,陸上,0.0,0.21539,36.41273,139.05222,35.57696,140.125569,134.0391456,<function timezone at 0x000001CC36D28280>,5,木,3,曇,12,木noon,5noon,1,,"(10000, 20000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,3,1991.179238,0.596
432,14426,2803,2012,Ｊ２,第１２節第１日,05/03(木・祝),16:03,横浜ＦＣ,ファジアーノ岡山,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光,0,1,雨,17.9,88%,64,3,三上　正一郎,横浜ＦＣ,シュナイダー　潤之介,杉山　新,森本　良,ペ　スンジン,阿部　巧,八角　剛史,中里　崇宏,武岡　優斗,髙地　系治,田原　豊,大久保　哲哉,ファジアーノ岡山,中林　洋次,後藤　圭太,竹田　忠嗣,植田　龍仁朗,石原　崇兆,澤口　雅彦,千明　聖典,田所　諒,桒田　慎一朗,中野　裕太,川又　堅碁,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,18.0,6.0,専用,0.0,0.18138,35.471264,139.60246,34.679223,133.91539,525.9974627,<function timezone at 0x000001CC36D28280>,5,木,3,雨,12,木noon,5noon,1,,"(10000, 20000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3496.332857,0.579
433,14427,2551,2012,Ｊ２,第１２節第１日,05/03(木・祝),16:03,ガイナーレ鳥取,カターレ富山,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光,1,0,曇,16.1,84%,61,3,小屋　幸栄,ガイナーレ鳥取,小針　清允,尾崎　瑛一郎,戸川　健太,水本　勝成,三浦　旭人,小井手　翔太,実信　憲明,美尾　敦,奥山　泰裕,岡野　雅行,住田　貴彦,カターレ富山,飯田　健巳,吉井　直人,福田　俊介,池端　陽介,松原　優吉,加藤　弘堅,大西　容平,ソ　ヨンドク,谷田　悠介,平野　甲斐,黒部　光昭,鳥取県鳥取市蔵田423,16033,20.0,18.0,専用,9.7,0.15911,35.458273,134.221166,36.624048,137.197171,297.7336238,<function timezone at 0x000001CC36D28280>,5,木,3,曇,12,木noon,5noon,1,"(5, 73]","(10000, 20000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,4,1719.834,0.549
434,14428,5272,2012,Ｊ２,第１２節第１日,05/03(木・祝),16:04,徳島ヴォルティス,松本山雅ＦＣ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光,1,0,晴,22.3,51%,68,3,西村　雄一,徳島ヴォルティス,オ　スンフン,橋内　優也,大久保　裕樹,三木　隆司,西嶋　弘之,花井　聖,エリゼウ,宮崎　光平,鈴木　達也,キム　ジョンミン,ジオゴ,松本山雅ＦＣ,野澤　洋輔,飯田　真輝,飯尾　和也,多々良　敦斗,喜山　康平,小松　憲太,玉林　睦実,鐡戸　裕史,船山　貴之,塩沢　勝吾,弦巻　健人,徳島県鳴門市撫養町立岩字四枚61,19637,20.0,14.0,陸上,1.3,0.26847,34.167912,134.615254,36.179582,137.916485,374.4520918,<function timezone at 0x000001CC36D28280>,5,木,3,晴,12,木noon,5noon,1,"(0, 5]","(10000, 20000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421053,1,2621.993143,0.657
435,14429,8114,2012,Ｊ２,第１２節第１日,05/03(木・祝),18:34,湘南ベルマーレ,ヴァンフォーレ甲府,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２／スカパー光,1,1,曇,18.6,88%,65,3,前田　拓哉,湘南ベルマーレ,阿部　伸行,鎌田　翔雅,遠藤　航,大野　和成,古林　将太,ハン　グギョン,永木　亮太,高山　薫,菊池　大介,古橋　達弥,馬場　賢治,ヴァンフォーレ甲府,荻　晃太,福田　健介,ドウグラス,山本　英臣,佐々木　翔,柏　好文,伊東　輝悦,保坂　一成,ピンバ,高崎　寛之,ダヴィ,神奈川県平塚市大原1-1,15100,1.0,3.0,陸上,4.9,0.53735,35.342075,139.343132,35.624201,138.584328,75.64045815,<function timezone at 0x000001CC36D28280>,5,木,3,曇,12,木night,5night,1,"(0, 5]","(10000, 20000]","(0, 100]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,3117.551667,0.455
436,14430,3021,2012,Ｊ２,第１２節第１日,05/03(木・祝),19:04,ＦＣ町田ゼルビア,ギラヴァンツ北九州,町田市立陸上競技場,スカパー／ｅ２／スカパー光,0,1,曇のち雨,18.5,88%,65,3,窪田　陽輔,ＦＣ町田ゼルビア,修行　智仁,三鬼　海,太田　康介,津田　和樹,藤田　泰成,庄司　悦大,コリン　マーシャル,下田　光平,鈴木　崇文,平本　一樹,鈴木　孝司,ギラヴァンツ北九州,佐藤　優也,関　光博,宮本　亨,小森田　友明,冨士　祐樹,金　鐘必,木村　祐志,安田　晃大,端戸　仁,渡　大生,池元　友樹,東京都町田市野津田町2035,10328,16.0,11.0,陸上,20.0,0.29251,35.591981,139.4383,33.890298,130.730906,819.1063628,<function timezone at 0x000001CC36D28280>,5,木,3,曇,12,木night,5night,1,"(5, 73]","(10000, 20000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131578947,4,1715.616048,0.473
437,14431,5232,2012,Ｊ２,第１２節第１日,05/03(木・祝),19:05,ＦＣ岐阜,水戸ホーリーホック,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光,0,1,曇,19.2,58%,65,3,山内　宏志,ＦＣ岐阜,多田　大介,野田　明弘,田中　秀人,関田　寛士,村上　一樹,井上　平,李　漢宰,服部　年宏,染矢　一樹,樋口　寛規,佐藤　洸一,水戸ホーリーホック,本間　幸司,市川　大祐,尾本　敬,塩谷　司,輪湖　直樹,坂井　洋平,ロメロ　フランク,小澤　司,島田　祐輝,橋本　晃司,鈴木　隆行,岐阜県岐阜市長良福光大野2675-28,20000,22.0,3.0,陸上,45.8,0.2616,35.442912,136.763069,36.345446,140.411495,344.2540496,<function timezone at 0x000001CC36D28280>,5,木,3,曇,12,木night,5night,1,"(5, 73]","(10000, 20000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,3,1609.897714,0.377
438,14432,9563,2012,Ｊ２,第１３節第１日,05/06(日),13:04,ヴァンフォーレ甲府,京都サンガF.C.,山梨中銀スタジアム,スカパー／ｅ２／スカパー光／山梨放送,0,3,曇,19.9,43%,65,3,木村　博之,ヴァンフォーレ甲府,荻　晃太,福田　健介,ドウグラス,山本　英臣,佐々木　翔,柏　好文,伊東　輝悦,井澤　惇,ピンバ,青木　孝太,ダヴィ,京都サンガF.C.,水谷　雄一,安藤　淳,バヤリッツァ,福村　貴幸,チョン　ウヨン,中山　博貴,工藤　浩平,中村　充孝,駒井　善成,宮吉　拓実,サヌ,山梨県甲府市小瀬町840,17000,4.0,4.0,陸上,4.0,0.56253,35.624201,138.584328,34.993338,135.715575,270.1091047,<function timezone at 0x000001CC36D28280>,5,日,4,曇,13,日noon,5noon,1,"(0, 5]","(10000, 20000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342105263,1,7066.094333,0.679
439,14433,2101,2012,Ｊ２,第１３節第１日,05/06(日),13:04,カターレ富山,ＦＣ町田ゼルビア,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光／富山テレビ,1,1,曇,19.2,58%,65,3,上田　益也,カターレ富山,飯田　健巳,西野　誠,福田　俊介,池端　陽介,松原　優吉,加藤　弘堅,森　泰次郎,大西　容平,ソ　ヨンドク,関原　凌河,苔口　卓也,ＦＣ町田ゼルビア,修行　智仁,藤田　泰成,田代　真一,太田　康介,津田　和樹,庄司　悦大,コリン　マーシャル,下田　光平,鈴木　崇文,鈴木　孝司,平本　一樹,富山県富山市南中田368,25250,20.0,18.0,陸上,10.0,0.08321,36.624048,137.197171,35.591981,139.4383,232.0133884,<function timezone at 0x000001CC36D28280>,5,日,4,曇,13,日noon,5noon,1,"(5, 73]","(20000, 30000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1299.739857,0.391
440,14434,4027,2012,Ｊ２,第１３節第１日,05/06(日),13:04,徳島ヴォルティス,ロアッソ熊本,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光,1,1,晴,23.3,33%,68,3,福島　孝一郎,徳島ヴォルティス,オ　スンフン,橋内　優也,福元　洋平,三木　隆司,西嶋　弘之,花井　聖,エリゼウ,宮崎　光平,鈴木　達也,キム　ジョンミン,ジオゴ,ロアッソ熊本,南　雄太,筑城　和人,吉井　孝輔,廣井　友信,市村　篤司,養父　雄仁,原田　拓,藏川　洋平,五領　淳樹,齊藤　和樹,崔　根植,徳島県鳴門市撫養町立岩字四枚61,19637,16.0,18.0,陸上,1.3,0.20507,34.167912,134.615254,32.837386,130.79946,384.0119396,<function timezone at 0x000001CC36D28280>,5,日,3,晴,13,日noon,5noon,1,"(0, 5]","(10000, 20000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,3,2621.993143,0.657
441,14435,8085,2012,Ｊ２,第１３節第１日,05/06(日),14:04,大分トリニータ,ガイナーレ鳥取,大分銀行ドーム,スカパー／ｅ２／スカパー光／テレビ大分,3,0,晴,25.4,23%,69,3,河合　英治,大分トリニータ,清水　圭介,イ　ドンミョン,阪田　章裕,安川　有,三平　和司,為田　大貴,宮沢　正史,石神　直哉,村井　慎二,西　弘則,森島　康仁,ガイナーレ鳥取,小針　清允,尾崎　瑛一郎,戸川　健太,水本　勝成,三浦　修,小井手　翔太,三浦　旭人,美尾　敦,奥山　泰裕,住田　貴彦,岡野　雅行,大分県大分市大字横尾1351,40000,8.0,16.0,陸上,100.0,0.20213,33.200786,131.6575,35.458273,134.221166,344.0208919,<function timezone at 0x000001CC36D28280>,5,日,4,晴,13,日noon,5noon,1,"(75, 100]","(30000, 40000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197368421,3,7290.5,0.75
442,14436,10967,2012,Ｊ２,第１３節第１日,05/06(日),16:03,ジェフユナイテッド千葉,愛媛ＦＣ,フクダ電子アリーナ,スカパー／ｅ２／スカパー光,1,0,晴一時雨,18.4,61%,64,3,岡部　拓人,ジェフユナイテッド千葉,岡本　昌弘,武田　英二郎,竹内　彬,山口　智,大岩　一貴,兵働　昭弘,佐藤　健太郎,田中　佑昌,マーク　ミリガン,藤田　祥史,レジナルド,愛媛ＦＣ,秋元　陽太,関根　永悟,園田　拓也,浦田　延尚,内田　健太,トミッチ,村上　巧,東　浩史,大山　俊輔,前野　貴徳,有田　光希,千葉県千葉市中央区川崎町1-20,18500,8.0,10.0,専用,85.6,0.59281,35.57696,140.125569,33.768536,132.794947,700.9578824,<function timezone at 0x000001CC36D28280>,5,日,3,晴,13,日noon,5noon,1,"(75, 100]","(10000, 20000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289473684,2,6385.065905,0.688
443,14437,8323,2012,Ｊ２,第１３節第１日,05/06(日),16:03,松本山雅ＦＣ,湘南ベルマーレ,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光,1,1,曇のち晴,14.8,56%,58,2,今村　亮一,松本山雅ＦＣ,野澤　洋輔,多々良　敦斗,飯田　真輝,飯尾　和也,楠瀬　章仁,喜山　康平,小松　憲太,玉林　睦実,鐡戸　裕史,塩沢　勝吾,木島　徹也,湘南ベルマーレ,阿部　伸行,古林　将太,鎌田　翔雅,遠藤　航,島村　毅,ハン　グギョン,菊池　大介,永木　亮太,中村　祐也,馬場　賢治,高山　薫,長野県松本市神林5300,20396,14.0,1.0,専用,12.1,0.40807,36.179582,137.916485,35.342075,139.343132,158.9967265,<function timezone at 0x000001CC36D28280>,5,日,3,曇,13,日noon,5noon,1,"(5, 73]","(20000, 30000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118421053,4,5823.208238,0.611
444,14438,9534,2012,Ｊ２,第１３節第１日,05/06(日),16:03,ファジアーノ岡山,ＦＣ岐阜,シティライトスタジアム,スカパー／ｅ２／スカパー光,0,1,晴,22.8,39%,68,3,池内　明彦,ファジアーノ岡山,中林　洋次,後藤　圭太,竹田　忠嗣,植田　龍仁朗,澤口　雅彦,千明　聖典,仙石　廉,服部　公太,桒田　慎一朗,金　民均,川又　堅碁,ＦＣ岐阜,多田　大介,野田　明弘,田中　秀人,関田　寛士,村上　一樹,井上　平,李　漢宰,服部　年宏,染矢　一樹,樋口　寛規,佐藤　洸一,岡山県岡山市北区いずみ町2-1,20000,4.0,22.0,陸上,28.8,0.4767,34.679223,133.91539,35.442912,136.763069,273.2209618,<function timezone at 0x000001CC36D28280>,5,日,3,晴,13,日noon,5noon,1,"(5, 73]","(10000, 20000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,4,4655.421571,0.583
445,14439,7102,2012,Ｊ２,第１３節第１日,05/06(日),18:34,モンテディオ山形,ザスパ草津,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光,1,0,曇,13.6,61%,57,2,大西　弘幸,モンテディオ山形,清水　健太,小林　亮,西河　翔吾,石井　秀典,石川　竜也,秋葉　勝,宮阪　政樹,宮沢　克行,山﨑　雅人,萬代　宏樹,中島　裕希,ザスパ草津,内藤　圭佑,小柳　達司,有薗　真吾,御厨　貴文,永田　拓也,杉本　裕之,松下　裕樹,櫻田　和樹,林　勇介,遠藤　敬佑,ヘベルチ,山形県天童市山王1-1,21292,1.0,15.0,陸上,0.0,0.33355,38.337364,140.374318,36.41273,139.05222,243.5900097,<function timezone at 0x000001CC36D28280>,5,日,3,曇,13,日night,5night,1,,"(20000, 30000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,3,3714.37119,0.505
446,14440,4170,2012,Ｊ２,第１３節第１日,05/06(日),19:04,水戸ホーリーホック,東京ヴェルディ,ケーズデンキスタジアム水戸,スカパー／ｅ２／スカパー光,0,2,曇のち晴,14.8,87%,59,2,日高　晴樹,水戸ホーリーホック,本間　幸司,市川　大祐,キム　ヨンギ,塩谷　司,輪湖　直樹,西岡　謙太,ロメロ　フランク,小澤　司,島田　祐輝,橋本　晃司,鈴木　隆行,東京ヴェルディ,柴崎　貴広,森　勇介,土屋　征夫,吉弘　充志,中谷　勇介,西　紀寛,梶川　諒太,和田　拓也,飯尾　一慶,杉本　健勇,阿部　拓馬,茨城県水戸市小吹町2058-1,12000,3.0,4.0,陸上,41.5,0.3475,36.345446,140.411495,35.663902,139.525096,110.0240348,<function timezone at 0x000001CC36D28280>,5,日,3,曇,13,日night,5night,1,"(5, 73]","(10000, 20000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,4,1597.107714,0.402
447,14441,3702,2012,Ｊ２,第１３節第１日,05/06(日),19:03,ギラヴァンツ北九州,横浜ＦＣ,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光,1,2,晴,20.1,47%,65,3,岡　宏道,ギラヴァンツ北九州,佐藤　優也,関　光博,宮本　亨,小森田　友明,多田　高行,キローラン　木鈴,木村　祐志,中原　秀人,森村　昂太,渡　大生,池元　友樹,横浜ＦＣ,シュナイダー　潤之介,杉山　新,ペ　スンジン,森本　良,阿部　巧,八角　剛史,中里　崇宏,武岡　優斗,カイオ,大久保　哲哉,三浦　知良,福岡県北九州市八幡西区御開4-16-1,10202,10.0,20.0,陸上,0.0,0.36287,33.890298,130.730906,35.471264,139.60246,831.3837805,<function timezone at 0x000001CC36D28280>,5,日,3,晴,13,日night,5night,1,,"(10000, 20000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223684211,3,1017.29981,0.304
